,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
13725,36.0,0.508,0.6629999999999999,268293.0,0.54,0.0139,B,0.064,-8.591000000000001,minor,0.0933,172.12900000000002,0.746,jazz
4002,22.0,0.314,0.618,202717.0,0.8290000000000001,0.0,A,0.536,-4.34,minor,0.155,95.841,0.291,electronic
13809,42.0,0.297,0.82,248000.0,0.7490000000000001,0.742,B,0.0685,-7.31,minor,0.0621,119.95296059529068,0.856,jazz
40253,0.0,0.944,0.256,720360.0,0.123,0.802,E,0.65,-18.559,minor,0.0402,119.95296059529068,0.0819999999999999,classical
47644,53.0,0.108,0.752,222653.0,0.856,0.0,D,0.745,-5.832999999999999,major,0.233,103.741,0.4029999999999999,hip-hop
40951,38.0,0.0185,0.624,-1.0,0.8109999999999999,0.8140000000000001,F#,0.171,-6.074,major,0.0486,110.106,0.57,classical
23666,42.0,0.768,0.585,258013.0,0.426,1.52e-06,C#,0.0746,-7.404,major,0.0257,133.912,0.291,country
3261,49.0,0.0395,0.853,333627.0,0.889,6.88e-06,C#,0.0313,-6.771,major,0.0828,124.542,0.659,electronic
35699,50.0,0.0303,0.594,304920.0,0.77,0.00013,A#,0.222,-8.824,major,0.0376,143.268,0.961,rock
38680,59.0,0.623,0.612,199453.0,0.578,0.0,G#,0.0983,-8.092,major,0.025,96.985,0.696,rock
9860,62.0,0.00318,0.526,250973.0,0.981,0.00161,G#,0.187,-1.82,major,0.111,142.016,0.7809999999999999,anime
31376,40.0,0.787,0.5710000000000001,183667.0,0.409,0.0,E,0.391,-9.16,minor,0.0625,123.541,0.687,blues
33204,36.0,0.000729,0.518,207947.0,0.737,0.71,G,0.3779999999999999,-6.872999999999999,major,0.0275,92.029,0.302,blues
155,45.0,0.95,0.45,202147.0,0.278,0.6459999999999999,C#,0.185,-14.318,major,0.034,108.004,0.0421,electronic
26007,71.0,0.000707,0.365,248587.0,0.7509999999999999,0.0,D,0.318,-5.428999999999999,major,0.304,79.119,0.604,rap
11810,29.0,0.5539999999999999,0.6709999999999999,308040.0,0.552,0.0292,D,0.109,-7.548999999999999,major,0.0372,137.946,0.484,jazz
15079,43.0,1.57e-06,0.129,254120.0,0.951,0.88,E,0.0854,-4.922,major,0.1169999999999999,76.343,0.203,alternative
3205,62.0,0.5870000000000001,0.8029999999999999,290173.0,0.47,0.091,F#,0.0723,-7.232,minor,0.0387,121.226,0.887,electronic
14601,37.0,0.000749,0.4529999999999999,213803.0,0.836,0.863,E,0.146,-9.132,major,0.0733,142.045,0.3339999999999999,jazz
20527,50.0,0.0203,0.513,-1.0,0.8390000000000001,0.0,A#,0.331,-3.788,major,0.0314,122.026,0.335,country
10701,36.0,0.154,0.857,-1.0,0.575,0.0889,B,0.0584,-7.018,major,0.0762,93.989,0.88,jazz
44656,20.0,0.846,0.266,199693.0,0.516,0.472,D,0.305,-12.527,major,0.0498,159.184,0.236,classical
25928,70.0,0.2789999999999999,0.516,288200.0,0.738,0.0,B,0.621,-7.21,major,0.415,175.43200000000002,0.595,rap
5581,15.0,0.76,0.605,82787.0,0.2689999999999999,0.525,A,0.0771,-13.194,major,0.0351,80.01,0.317,anime
33314,32.0,0.242,0.524,294128.0,0.741,6.18e-06,B,0.2,-4.17,major,0.0384,142.09799999999998,0.622,blues
49097,60.0,0.124,0.628,275400.0,0.847,0.0,F#,0.652,-4.386,minor,0.387,78.031,0.504,hip-hop
47654,47.0,0.396,0.507,161336.0,0.674,0.0,A#,0.129,-4.9,minor,0.39,119.95296059529068,0.297,hip-hop
23868,63.0,0.0736,0.5529999999999999,260017.0,0.8640000000000001,0.0003109999999999,F,0.138,-4.038,major,0.0414,136.128,0.437,country
2248,43.0,0.105,0.763,309587.0,0.261,0.723,G,0.155,-17.004,major,0.0337,119.988,0.114,electronic
20922,56.0,0.131,0.792,-1.0,0.362,0.0,F,0.143,-12.683,minor,0.354,130.101,0.259,country
23413,39.0,0.212,0.375,238593.0,0.83,0.00057,B,0.13,-5.817,major,0.0341,96.88,0.726,country
19402,49.0,0.0005059999999999,0.41,210093.0,0.888,0.0155,D,0.108,-4.966,major,0.0744,159.91899999999998,0.238,alternative
35884,55.0,0.023,0.5589999999999999,184417.0,0.914,0.0,E,0.365,-6.869,minor,0.0739,80.995,0.772,rock
33392,24.0,0.0209,0.809,282707.0,0.61,0.0,G,0.0789,-6.735,major,0.208,119.95296059529068,0.728,blues
41219,39.0,0.618,0.7559999999999999,172571.0,0.491,1.18e-05,E,0.147,-6.224,minor,0.0444,105.057,0.2339999999999999,classical
19919,55.0,0.128,0.3339999999999999,257567.0,0.497,0.0,G,0.0803,-7.129,major,0.0363,143.74200000000002,0.1639999999999999,alternative
44376,42.0,0.108,0.607,-1.0,0.478,0.000243,E,0.104,-5.774,minor,0.0441,135.731,0.358,classical
23997,53.0,0.0127,0.6559999999999999,196760.0,0.7170000000000001,1.22e-05,C,0.904,-4.871,major,0.0279,123.988,0.809,country
36638,55.0,0.6970000000000001,0.41,318846.0,0.37,0.000144,E,0.211,-15.757,minor,0.0766,76.926,0.33,rock
35698,57.0,0.354,0.359,146321.0,0.128,0.00181,A,0.6559999999999999,-16.983,minor,0.0372,110.35,0.178,rock
825,50.0,0.659,0.835,246284.0,0.514,0.0155,G,0.0823,-9.441,major,0.0844,90.0,0.5710000000000001,electronic
17802,64.0,0.03,0.512,200240.0,0.97,0.0,G#,0.0994,-3.886,minor,0.212,94.952,0.427,alternative
34824,25.0,0.6459999999999999,0.467,168307.0,0.406,0.0,C,0.102,-13.281,major,0.0304,136.16,0.472,blues
10009,36.0,0.0345,0.473,342867.0,0.823,0.446,G,0.306,-6.625,major,0.063,104.694,0.3829999999999999,jazz
7855,19.0,0.977,0.104,-1.0,0.102,0.888,D,0.165,-20.145,minor,0.0392,119.95296059529068,0.0387,anime
1178,42.0,0.122,0.878,330000.0,0.921,0.0218,A,0.258,-5.162000000000001,major,0.132,127.996,0.487,electronic
19330,51.0,0.0445,0.555,294933.0,0.7240000000000001,1.4e-05,A,0.186,-9.429,major,0.0288,119.95296059529068,0.7240000000000001,alternative
17541,46.0,6.35e-06,0.282,297427.0,0.97,0.358,G,0.385,-4.086,major,0.18,200.005,0.0391,alternative
4774,61.0,0.077,0.677,247200.0,0.484,4.75e-05,A,0.135,-10.505999999999998,minor,0.0324,123.534,0.6970000000000001,electronic
9858,23.0,0.0105,0.693,325467.0,0.758,0.0,F,0.183,-3.898,minor,0.0457,96.802,0.825,anime
31427,34.0,0.0329,0.635,217373.0,0.7390000000000001,8.36e-05,E,0.127,-6.414,minor,0.13,92.265,0.471,blues
12619,42.0,0.888,0.472,198633.0,0.322,0.000256,C,0.0955,-12.031,major,0.0362,137.273,0.249,jazz
46504,57.0,0.213,0.74,-1.0,0.483,0.0,A,0.1969999999999999,-10.664,major,0.331,96.976,0.589,hip-hop
44886,39.0,0.888,0.14,104293.0,0.0521,0.979,C,0.12,-27.357,major,0.0381,75.979,0.0388,classical
11655,48.0,0.000869,0.552,212597.0,0.835,0.0285,C#,0.417,-5.698,major,0.0796,89.999,0.564,jazz
36333,65.0,0.1939999999999999,0.804,227563.0,0.547,0.0,E,0.0888,-7.769,minor,0.0665,126.013,0.507,rock
5263,13.0,0.858,0.617,97960.0,0.465,0.0775,G#,0.148,-11.2,minor,0.0523,179.21,0.923,anime
2206,50.0,0.249,0.353,212693.0,0.422,0.852,G,0.301,-10.538,minor,0.0277,142.912,0.135,electronic
34908,31.0,0.1939999999999999,0.7929999999999999,198107.0,0.7140000000000001,0.163,E,0.0719,-7.829,major,0.057,106.389,0.922,blues
27395,51.0,0.0157,0.6579999999999999,210693.0,0.7,2.55e-06,A#,0.0332,-5.212000000000001,minor,0.258,73.60600000000001,0.188,rap
31295,29.0,0.1169999999999999,0.43,174480.0,0.493,0.0,G#,0.903,-7.231,major,0.0371,82.258,0.5379999999999999,blues
11396,36.0,0.413,0.921,102857.0,0.6829999999999999,0.486,C,0.0785,-6.444,major,0.039,140.015,0.953,jazz
9218,23.0,0.1169999999999999,0.495,252707.0,0.954,0.0195,A,0.634,-0.985,major,0.067,172.011,0.6920000000000001,anime
39774,65.0,0.0278,0.617,208947.0,0.732,0.0,B,0.125,-6.737,minor,0.0278,84.977,0.723,rock
35763,54.0,0.0106,0.346,301867.0,0.8079999999999999,0.685,B,0.247,-5.791,minor,0.0302,219.331,0.706,rock
28531,57.0,0.1969999999999999,0.73,-1.0,0.728,0.0,B,0.1969999999999999,-3.113,major,0.0291,119.95296059529068,0.68,rap
6562,49.0,0.0618,0.5660000000000001,257013.0,0.945,0.00456,F,0.357,-4.78,major,0.05,119.95296059529068,0.617,anime
29311,59.0,0.437,0.866,124232.0,0.42,0.0,B,0.0733,-12.025,minor,0.437,119.95296059529068,0.191,rap
20788,66.0,0.903,0.557,78187.0,0.147,0.0,A,0.176,-14.173,major,0.103,55.513000000000005,0.482,country
28790,53.0,0.00392,0.77,211820.0,0.905,2.97e-06,F,0.1689999999999999,-8.235,minor,0.144,135.999,0.4639999999999999,rap
32287,29.0,0.382,0.648,181733.0,0.71,5.16e-06,A,0.0978,-9.642,major,0.0472,140.494,0.919,blues
25366,52.0,0.736,0.696,-1.0,0.7090000000000001,0.0,C,0.175,-4.414,minor,0.345,77.637,0.642,rap
45538,62.0,0.71,0.708,367229.0,0.7040000000000001,0.0,F,0.066,-4.747,major,0.0624,80.018,0.71,hip-hop
11725,53.0,0.655,0.763,144320.0,0.621,0.0,D,0.158,-9.908,major,0.0374,103.309,0.825,jazz
38539,53.0,0.853,0.617,-1.0,0.441,0.0271,F,0.0848,-8.186,major,0.035,86.225,0.82,rock
22205,61.0,0.344,0.527,191040.0,0.902,4.63e-05,F#,0.0669,-5.352,major,0.0601,181.96400000000003,0.7090000000000001,country
41407,35.0,0.0104,0.3389999999999999,285493.0,0.792,0.0038799999999999,F,0.48,-10.038,major,0.0804,138.553,0.262,classical
33854,52.0,0.000524,0.483,243158.0,0.8290000000000001,0.0211,G,0.564,-3.974,minor,0.0419,94.947,0.396,blues
20599,47.0,0.6659999999999999,0.602,158867.0,0.3979999999999999,0.0,A,0.304,-12.153,major,0.0337,98.25,0.534,country
21292,44.0,0.578,0.506,226013.0,0.528,0.0,C#,0.1009999999999999,-5.134,major,0.0287,143.921,0.315,country
16579,41.0,1.3699999999999998e-05,0.3329999999999999,167307.0,0.915,0.276,G,0.0345,-4.985,major,0.0503,119.95296059529068,0.599,alternative
33526,39.0,0.069,0.564,186838.0,0.5870000000000001,0.0012,G,0.143,-6.697,minor,0.0293,96.048,0.4529999999999999,blues
31137,40.0,0.026,0.363,512773.0,0.7140000000000001,0.517,A,0.295,-8.045,minor,0.0479,156.045,0.288,blues
7241,16.0,0.562,0.159,-1.0,0.341,4.21e-06,D,0.129,-9.071,minor,0.0306,97.016,0.0549,anime
47689,53.0,0.8059999999999999,0.574,278693.0,0.489,0.00335,C#,0.27,-8.177,major,0.165,133.675,0.386,hip-hop
2390,34.0,0.108,0.621,224133.0,0.933,0.000729,D#,0.367,-1.84,minor,0.0941,150.106,0.47,electronic
14253,50.0,0.852,0.408,214227.0,0.344,0.541,E,0.0941,-13.927,minor,0.0808,150.03,0.159,jazz
39314,58.0,0.335,0.584,219000.0,0.524,0.0,E,0.11,-6.001,major,0.0287,143.863,0.389,rock
43473,23.0,0.927,0.109,127880.0,0.0299,0.273,C,0.12,-29.542,major,0.0419,173.60299999999998,0.223,classical
47980,48.0,0.0539,0.887,261067.0,0.422,0.0455,C#,0.114,-14.505,minor,0.228,98.332,0.612,hip-hop
8364,31.0,0.752,0.551,347093.0,0.366,7.41e-05,E,0.102,-6.94,major,0.0251,139.944,0.141,anime
33105,26.0,0.9,0.628,127293.0,0.237,0.00936,C,0.131,-14.848,major,0.0391,128.347,0.315,blues
20192,34.0,0.0552,0.603,184253.0,0.8759999999999999,0.0,A,0.2289999999999999,-3.728,major,0.0336,87.052,0.901,country
25443,62.0,0.0487,0.81,270120.0,0.721,0.0,A,0.0886,-4.964,minor,0.265,101.997,0.552,rap
6625,25.0,0.0934,0.595,264880.0,0.777,0.0,C,0.108,-6.872999999999999,major,0.0295,166.02599999999998,0.431,anime
45628,62.0,0.296,0.775,233200.0,0.451,6.31e-06,C#,0.123,-9.164,major,0.0567,92.986,0.5589999999999999,hip-hop
8970,29.0,0.449,0.4039999999999999,298360.0,0.5710000000000001,0.0,D,0.295,-6.072,major,0.036,187.297,0.523,anime
24288,44.0,0.418,0.445,185096.0,0.655,5.19e-06,D,0.0829,-7.402,minor,0.0694,108.406,0.62,country
5512,12.0,0.564,0.616,89627.0,0.449,0.4679999999999999,C#,0.0723,-8.993,major,0.0303,119.95296059529068,0.682,anime
25537,70.0,0.0682,0.735,284693.0,0.44,0.0,A#,0.33,-7.647,minor,0.0469,87.985,0.239,rap
34656,27.0,0.909,0.687,172160.0,0.173,0.00233,A#,0.109,-11.777,major,0.109,102.053,0.2319999999999999,blues
17308,53.0,0.0875,0.482,157560.0,0.642,7.34e-06,A#,0.31,-8.535,minor,0.325,151.32299999999998,0.6,alternative
24177,38.0,0.0936,0.552,-1.0,0.3979999999999999,0.0,F,0.198,-6.573,major,0.0277,171.947,0.669,country
5773,16.0,0.467,0.63,164000.0,0.366,0.7979999999999999,G,0.105,-14.482,major,0.0305,89.99700000000001,0.6779999999999999,anime
37817,64.0,0.00825,0.478,217960.0,0.6759999999999999,0.0,B,0.0583,-6.155,minor,0.0708,148.039,0.416,rock
35441,55.0,0.0179,0.591,269967.0,0.858,0.000259,F#,0.147,-5.432,major,0.0545,140.03799999999998,0.444,rock
16814,60.0,0.00554,0.4529999999999999,186147.0,0.911,0.0,D,0.0627,-3.775,minor,0.0382,137.011,0.218,alternative
38293,56.0,0.00278,0.65,231374.0,0.85,8.36e-06,A,0.0786,-5.846,major,0.0307,124.985,0.746,rock
14441,46.0,0.0131,0.488,307107.0,0.84,0.8240000000000001,G,0.0873,-5.24,major,0.0301,160.037,0.489,jazz
1125,48.0,0.00229,0.736,230400.0,0.989,0.857,B,0.0744,-3.872,minor,0.1159999999999999,125.02,0.215,electronic
728,37.0,0.273,0.425,242267.0,0.483,2.53e-05,D,0.113,-9.933,major,0.0613,147.283,0.168,electronic
34496,31.0,0.732,0.578,136333.0,0.469,4.38e-06,C,0.192,-9.614,major,0.405,119.95296059529068,0.962,blues
39659,50.0,0.21,0.609,55253.0,0.8220000000000001,0.0,D,0.115,-5.587999999999999,major,0.539,95.138,0.6579999999999999,rock
16085,46.0,0.0854,0.401,260613.0,0.5489999999999999,0.0,E,0.103,-4.841,major,0.0284,119.95296059529068,0.19,alternative
48152,50.0,0.0235,0.7909999999999999,260869.0,0.674,0.0,F#,0.0697,-7.267,minor,0.3289999999999999,149.94299999999998,0.7,hip-hop
413,25.0,0.00674,0.652,276167.0,0.8059999999999999,0.7859999999999999,F#,0.0656,-6.394,minor,0.0467,139.931,0.231,electronic
47843,56.0,0.00584,0.5579999999999999,-1.0,0.493,0.2769999999999999,A#,0.11,-10.630999999999998,minor,0.0491,105.056,0.0666,hip-hop
30825,33.0,0.0151,0.574,329760.0,0.499,0.0123,A,0.0584,-12.615,major,0.035,81.458,0.8540000000000001,blues
17336,44.0,0.000384,0.706,185360.0,0.679,0.0,D#,0.043,-5.421,minor,0.0448,114.992,0.875,alternative
31777,41.0,0.601,0.447,239013.0,0.522,0.0345,G,0.149,-8.508,minor,0.0325,138.782,0.382,blues
10926,61.0,0.596,0.769,229805.0,0.924,0.0156,F,0.114,-5.263,minor,0.051,123.989,0.88,jazz
14503,52.0,0.871,0.475,314827.0,0.134,0.000242,G,0.0639,-17.0,major,0.0443,119.95296059529068,0.129,jazz
18367,49.0,0.417,0.539,262893.0,0.276,0.0,C#,0.0608,-12.364,major,0.0276,106.947,0.179,alternative
21223,59.0,0.231,0.499,226320.0,0.8220000000000001,0.0,A,0.175,-6.464,major,0.0573,119.95296059529068,0.518,country
32772,68.0,0.221,0.787,330643.0,0.472,0.000336,D,0.153,-12.824000000000002,major,0.0832,120.059,0.8240000000000001,blues
18108,62.0,0.0675,0.628,173373.0,0.556,1.76e-06,G,0.158,-7.915,minor,0.0585,81.852,0.6709999999999999,alternative
15312,58.0,0.206,0.552,238267.0,0.7090000000000001,5.32e-06,D,0.158,-5.448,major,0.027,124.089,0.291,alternative
48145,54.0,0.546,0.83,193220.0,0.531,0.0,F#,0.738,-8.113999999999999,minor,0.204,119.95296059529068,0.555,hip-hop
7428,14.0,0.0947,0.606,-1.0,0.867,0.0,C#,0.0794,-4.779,minor,0.121,164.984,0.845,anime
29728,62.0,0.0146,0.809,170841.0,0.78,0.0,B,0.0722,-5.126,major,0.0983,119.95296059529068,0.357,rap
26392,51.0,0.249,0.632,213240.0,0.7879999999999999,0.0,A,0.156,-5.329,minor,0.0533,96.009,0.747,rap
47342,66.0,0.289,0.6890000000000001,85714.0,0.777,0.0,G#,0.104,-5.465,major,0.289,139.72299999999998,0.492,hip-hop
7771,16.0,0.0021899999999999,0.331,143160.0,0.395,0.6890000000000001,A#,0.0953,-15.731,minor,0.0368,186.078,0.157,anime
35796,59.0,0.0154,0.497,204227.0,0.802,0.0002189999999999,A,0.0775,-5.807,major,0.0404,112.287,0.402,rock
4088,32.0,0.322,0.588,-1.0,0.5329999999999999,0.7559999999999999,B,0.207,-11.695,minor,0.0431,159.989,0.155,electronic
8689,19.0,4.83e-05,0.514,-1.0,0.86,0.00511,A#,0.0558,-8.644,minor,0.1169999999999999,163.226,0.9,anime
18946,42.0,0.0098599999999999,0.497,177480.0,0.971,0.0115,D,0.193,-2.9160000000000004,major,0.049,170.077,0.7859999999999999,alternative
23242,40.0,0.7440000000000001,0.5379999999999999,188160.0,0.534,0.000182,D,0.299,-9.612,major,0.0324,153.405,0.85,country
13763,36.0,0.0207,0.574,255147.0,0.88,0.0286,D,0.201,-7.05,minor,0.035,96.008,0.857,jazz
32194,45.0,0.114,0.5529999999999999,150107.0,0.594,0.0,G,0.743,-9.03,major,0.0279,119.95296059529068,0.841,blues
39870,54.0,0.00306,0.4479999999999999,303587.0,0.8290000000000001,0.00416,G#,0.139,-5.058,major,0.0473,125.934,0.168,rock
32860,25.0,0.025,0.472,332080.0,0.41,0.00964,E,0.109,-12.105,minor,0.0345,178.622,0.526,blues
10270,37.0,0.264,0.537,549373.0,0.195,0.18,G,0.0974,-17.58,major,0.0421,58.245,0.389,jazz
39784,64.0,0.018,0.5379999999999999,258227.0,0.742,0.0139999999999999,A,0.152,-6.365,minor,0.0521,165.951,0.425,rock
27452,69.0,0.497,0.851,298773.0,0.8490000000000001,2.05e-06,C#,0.1159999999999999,-3.383,minor,0.0828,120.014,0.8440000000000001,rap
31218,29.0,0.872,0.496,191307.0,0.159,0.0038399999999999,A,0.6990000000000001,-10.496,major,0.0364,128.50799999999998,0.303,blues
41989,34.0,0.987,0.173,286480.0,0.0446,0.00196,A,0.0994,-28.398000000000003,minor,0.0496,70.054,0.0624,classical
3385,39.0,0.0038299999999999,0.48,203506.0,0.818,7.829999999999999e-05,G#,0.147,-4.678999999999999,major,0.0308,96.991,0.354,electronic
42522,39.0,0.773,0.471,215760.0,0.4029999999999999,4.88e-06,C#,0.242,-13.349,minor,0.0444,102.31,0.7509999999999999,classical
25744,68.0,0.148,0.637,330000.0,0.639,0.0,C,0.115,-5.834,major,0.179,75.48899999999999,0.345,rap
27959,51.0,0.0771,0.736,267400.0,0.691,0.0,G#,0.0422,-6.117999999999999,major,0.1689999999999999,99.954,0.18,rap
37016,58.0,0.0285,0.733,204387.0,0.618,0.0357,A#,0.115,-7.629,major,0.0349,137.946,0.532,rock
9742,34.0,0.000487,0.461,-1.0,0.952,3.97e-05,A#,0.0587,-3.736,minor,0.0693,169.981,0.768,anime
32201,33.0,0.368,0.25,498707.0,0.3829999999999999,0.206,C,0.7390000000000001,-11.61,major,0.0361,147.053,0.2239999999999999,blues
1520,29.0,0.00137,0.902,-1.0,0.7879999999999999,0.525,F#,0.13,-7.81,minor,0.105,123.1,0.813,electronic
7124,21.0,0.00565,0.643,-1.0,0.8009999999999999,0.0184,B,0.3429999999999999,-4.388,minor,0.141,130.04,0.545,anime
31394,43.0,0.979,0.579,180093.0,0.18,0.0403,F,0.0948,-15.873,major,0.0642,145.128,0.414,blues
14091,1.0,0.927,0.225,192453.0,0.179,8.83e-05,A,0.0883,-14.425999999999998,minor,0.0348,87.09700000000001,0.139,jazz
9492,25.0,0.0411,0.478,201253.0,0.963,0.0,F#,0.319,-3.0860000000000003,minor,0.0997,88.88600000000001,0.408,anime
34157,30.0,0.0793,0.255,187427.0,0.961,1.85e-05,C#,0.8809999999999999,-3.875,major,0.0671,165.30700000000002,0.862,blues
27251,63.0,0.096,0.905,211293.0,0.782,0.0,A#,0.0623,-3.604,minor,0.1639999999999999,96.055,0.7979999999999999,rap
13133,39.0,0.372,0.6559999999999999,287907.0,0.532,0.0381,F,0.0911,-11.78,major,0.0485,111.594,0.7829999999999999,jazz
7640,27.0,0.0231,0.345,194093.0,0.977,0.0193,F,0.293,-1.7080000000000002,major,0.0886,121.969,0.8029999999999999,anime
25126,56.0,0.000761,0.5329999999999999,205680.0,0.957,0.00244,F,0.115,-3.526,major,0.0573,99.079,0.462,rap
44837,0.0,0.985,0.362,147584.0,0.00965,0.7070000000000001,B,0.0816,-35.844,minor,0.0401,96.845,0.17,classical
28623,53.0,0.764,0.828,160179.0,0.3939999999999999,0.0,A,0.109,-9.837,major,0.1,119.95296059529068,0.476,rap
48571,49.0,0.181,0.807,114333.0,0.505,0.0,C,0.176,-7.082999999999999,minor,0.0552,120.06,0.266,hip-hop
11130,36.0,0.867,0.462,323933.0,0.0397,0.654,D,0.113,-21.39,major,0.0391,103.957,0.236,jazz
23953,46.0,0.648,0.512,231867.0,0.501,0.0012,C,0.235,-8.031,major,0.0276,93.746,0.505,country
33330,20.0,0.804,0.527,205160.0,0.635,0.0,D,0.114,-5.903,major,0.0326,99.064,0.6859999999999999,blues
26846,68.0,0.0298,0.615,214293.0,0.66,0.0,A,0.106,-5.55,minor,0.032,115.037,0.185,rap
34809,34.0,0.6759999999999999,0.347,309373.0,0.444,0.00166,A#,0.135,-9.894,major,0.0409999999999999,119.95296059529068,0.2789999999999999,blues
1463,29.0,0.023,0.6940000000000001,219158.0,0.653,7.01e-05,C#,0.107,-5.553,major,0.0793,119.95296059529068,0.575,electronic
16068,49.0,0.0457,0.7120000000000001,242854.0,0.66,0.000293,C#,0.084,-8.797,major,0.051,136.592,0.3989999999999999,alternative
34185,35.0,0.7659999999999999,0.632,211067.0,0.769,5.05e-06,F,0.0595,-6.627000000000001,minor,0.0701,101.927,0.848,blues
46593,77.0,0.0385,0.5329999999999999,207587.0,0.638,0.000932,A#,0.0758,-9.411,major,0.0636,135.056,0.324,hip-hop
11136,39.0,0.7929999999999999,0.462,147040.0,0.2,3.72e-05,G#,0.158,-12.956,major,0.0366,127.58,0.238,jazz
22331,51.0,0.222,0.617,164400.0,0.935,0.0,E,0.37,-4.433,minor,0.0794,82.046,0.838,country
27782,58.0,0.387,0.743,235703.0,0.5,0.0,D#,0.123,-7.104,minor,0.133,98.048,0.39,rap
18450,53.0,0.00238,0.429,-1.0,0.889,0.0,F#,0.13,-3.855,major,0.0786,95.07,0.284,alternative
8096,33.0,0.0228,0.518,-1.0,0.941,4.19e-05,G#,0.355,-1.6269999999999998,major,0.0973,178.037,0.7140000000000001,anime
49614,57.0,0.2269999999999999,0.774,234840.0,0.552,0.0,G#,0.206,-6.053999999999999,major,0.0503,127.176,0.503,hip-hop
48807,67.0,0.1009999999999999,0.49,255680.0,0.373,0.000105,G#,0.128,-9.762,major,0.26,121.889,0.346,hip-hop
42150,0.0,0.952,0.282,229520.0,0.17,0.000146,G,0.143,-22.984,minor,0.0916,146.524,0.0675,classical
45051,69.0,0.00796,0.759,309760.0,0.578,8.18e-05,F#,0.0605,-12.56,minor,0.0468,105.598,0.944,hip-hop
34562,26.0,0.0934,0.428,329427.0,0.805,3.92e-05,G,0.146,-5.667000000000001,major,0.0387,145.908,0.26,blues
24090,40.0,0.325,0.648,207760.0,0.481,0.0,F#,0.177,-9.125,major,0.0247,100.206,0.4679999999999999,country
16619,55.0,0.924,0.391,258290.0,0.183,3.21e-05,C#,0.425,-9.831,minor,0.031,111.875,0.172,alternative
47132,71.0,0.124,0.7070000000000001,252026.0,0.562,1.58e-05,C,0.561,-7.621,major,0.0305,98.094,0.418,hip-hop
37664,72.0,0.198,0.58,206360.0,0.498,0.0,C#,0.132,-6.901,major,0.0277,116.271,0.111,rock
23569,37.0,0.618,0.603,222467.0,0.293,1.18e-06,E,0.109,-12.984000000000002,major,0.0312,135.16899999999998,0.556,country
24551,76.0,0.75,0.629,-1.0,0.4639999999999999,0.0,E,0.0853,-8.72,major,0.0334,156.05100000000002,0.523,country
14730,40.0,0.5720000000000001,0.481,194560.0,0.266,0.00656,C,0.123,-14.582,major,0.0342,163.96400000000003,0.331,jazz
14334,48.0,0.512,0.674,162107.0,0.498,2.05e-06,C,0.4039999999999999,-10.07,major,0.13,81.075,0.747,jazz
49417,46.0,0.0892,0.654,230756.0,0.5479999999999999,0.0,C#,0.113,-4.953,major,0.263,83.77799999999999,0.356,hip-hop
14084,51.0,0.8320000000000001,0.721,82500.0,0.0796,0.91,F,0.11,-12.89,minor,0.295,80.081,0.494,jazz
2998,41.0,0.0118,0.8959999999999999,157982.0,0.65,0.03,C#,0.0803,-4.468999999999999,major,0.111,134.975,0.392,electronic
34117,20.0,0.261,0.768,184507.0,0.5379999999999999,0.0,A,0.147,-7.778,minor,0.026,119.95296059529068,0.868,blues
21236,47.0,0.0171,0.591,-1.0,0.6990000000000001,1.61e-06,G#,0.168,-8.169,major,0.0286,87.971,0.325,country
9364,36.0,0.0464,0.488,286084.0,0.632,5.59e-06,D#,0.11,-3.482,major,0.0255,172.08700000000002,0.5770000000000001,anime
45553,54.0,0.135,0.8490000000000001,160747.0,0.466,1.84e-06,C#,0.11,-7.122999999999999,major,0.055,114.039,0.237,hip-hop
